start_date,strt_statn,gender,start_station_name,start_stn_municipality
10/21/2012 11:10,53,,Beacon St / Mass Ave,Boston
10/21/2012 11:08,55,Female,Boylston / Mass Ave,Boston
10/21/2012 11:10,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 11:08,57,Male,Columbus Ave. at Mass. Ave.,Boston
10/21/2012 11:11,53,,Beacon St / Mass Ave,Boston
10/21/2012 11:10,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 11:09,111,Female,TD Garden - Causeway at Portal Park #2,Boston
10/21/2012 11:09,36,Female,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 11:10,140,,Ball Square,Somerville
10/21/2012 11:10,63,Female,Dorchester Ave. at Gillette Park,Boston
10/21/2012 11:11,4,,Tremont St. at Berkeley St.,Boston
10/21/2012 11:10,140,Female,Ball Square,Somerville
10/21/2012 11:11,40,,Lewis Wharf - Atlantic Ave.,Boston
10/21/2012 11:11,21,Male,Prudential Center / Belvidere,Boston
10/21/2012 11:11,54,Male,Tremont St / West St,Boston
10/21/2012 11:13,94,,Charlestown - Main St at Austin St,Boston
10/21/2012 11:13,98,,Charlestown - Warren St at Chelsea St,Boston
10/21/2012 11:13,94,,Charlestown - Main St at Austin St,Boston
10/21/2012 11:12,129,Male,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 11:13,21,Male,Prudential Center / Belvidere,Boston
10/21/2012 11:13,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 11:14,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 11:15,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 11:15,21,,Prudential Center / Belvidere,Boston
10/21/2012 11:16,21,,Prudential Center / Belvidere,Boston
10/21/2012 11:18,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 11:18,53,Male,Beacon St / Mass Ave,Boston
10/21/2012 11:22,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 11:20,55,,Boylston / Mass Ave,Boston
10/21/2012 11:19,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/21/2012 11:20,55,,Boylston / Mass Ave,Boston
10/21/2012 11:20,45,,Yawkey Way at Boylston St.,Boston
10/21/2012 11:21,42,,Boylston St. at Arlington St.,Boston
10/21/2012 11:19,96,Male,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/21/2012 11:21,42,,Boylston St. at Arlington St.,Boston
10/21/2012 11:20,52,Male,Newbury St / Hereford St,Boston
10/21/2012 11:21,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 11:21,77,Male,Somerville City Hall,Somerville
10/21/2012 11:21,129,Male,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 11:23,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 11:23,76,,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/21/2012 11:26,21,,Prudential Center / Belvidere,Boston
10/21/2012 11:25,39,Male,Washington St. at Rutland St.,Boston
10/21/2012 11:25,39,Male,Washington St. at Rutland St.,Boston
10/21/2012 11:25,57,Male,Columbus Ave. at Mass. Ave.,Boston
10/21/2012 11:26,72,Female,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 11:28,16,,Back Bay / South End Station,Boston
10/21/2012 11:27,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 11:29,139,,Davis Square,Somerville
10/21/2012 11:29,52,,Newbury St / Hereford St,Boston
10/21/2012 11:30,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 11:29,139,Male,Davis Square,Somerville
10/21/2012 11:29,10,Male,B.U. Central - 725 Comm. Ave.,Boston
10/21/2012 11:30,32,,Landmark Centre,Boston
10/21/2012 11:30,52,,Newbury St / Hereford St,Boston
10/21/2012 11:31,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 11:30,32,,Landmark Centre,Boston
10/21/2012 11:31,98,,Charlestown - Warren St at Chelsea St,Boston
10/21/2012 11:31,83,Male,South Bay Plaza,Boston
10/21/2012 11:32,32,Female,Landmark Centre,Boston
10/21/2012 11:32,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 11:34,16,,Back Bay / South End Station,Boston
10/21/2012 11:36,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/21/2012 11:33,50,Male,Boylston St / Berkeley St,Boston
10/21/2012 11:34,21,,Prudential Center / Belvidere,Boston
10/21/2012 11:33,32,,Landmark Centre,Boston
10/21/2012 11:35,45,,Yawkey Way at Boylston St.,Boston
10/21/2012 11:33,57,Male,Columbus Ave. at Mass. Ave.,Boston
10/21/2012 11:35,88,,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/21/2012 11:35,45,,Yawkey Way at Boylston St.,Boston
10/21/2012 11:35,88,,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/21/2012 11:34,52,Male,Newbury St / Hereford St,Boston
10/21/2012 11:34,31,Male,Seaport Hotel,Boston
10/21/2012 11:36,31,,Seaport Hotel,Boston
10/21/2012 11:35,30,Male,Brigham Cir / Huntington Ave,Boston
10/21/2012 11:35,94,Male,Charlestown - Main St at Austin St,Boston
10/21/2012 11:35,32,,Landmark Centre,Boston
10/21/2012 11:36,16,,Back Bay / South End Station,Boston
10/21/2012 11:36,67,,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 11:36,31,Male,Seaport Hotel,Boston
10/21/2012 11:37,66,,Allston Green District - Commonwealth Ave & Griggs St,Boston
10/21/2012 11:36,33,Male,Kenmore Sq / Comm Ave,Boston
10/21/2012 11:37,41,,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/21/2012 11:37,9,,Agganis Arena - 925 Comm Ave.,Boston
10/21/2012 11:38,16,,Back Bay / South End Station,Boston
10/21/2012 11:37,36,,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 11:38,54,,Tremont St / West St,Boston
10/21/2012 11:38,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 11:39,59,,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/21/2012 11:39,67,,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 11:41,4,,Tremont St. at Berkeley St.,Boston
10/21/2012 11:39,68,Male,Central Square at Mass Ave / Essex St,Cambridge
10/21/2012 11:41,111,,TD Garden - Causeway at Portal Park #2,Boston
10/21/2012 11:40,59,,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/21/2012 11:41,4,,Tremont St. at Berkeley St.,Boston
10/21/2012 11:39,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 11:40,25,Female,Tremont St / W Newton St,Boston
10/21/2012 11:40,49,,Stuart St. at Charles St.,Boston
10/21/2012 11:41,63,,Dorchester Ave. at Gillette Park,Boston
10/21/2012 11:42,141,,Powder House Circle,Somerville
10/21/2012 11:41,5,Male,Northeastern U / North Parking Lot,Boston
10/21/2012 11:41,32,Female,Landmark Centre,Boston
10/21/2012 11:41,5,Male,Northeastern U / North Parking Lot,Boston
10/21/2012 11:41,69,Male,Coolidge Corner - Beacon St @ Centre St,Brookline
10/21/2012 11:43,26,,Washington St. at Waltham St.,Boston
10/21/2012 11:43,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 11:43,26,,Washington St. at Waltham St.,Boston
10/21/2012 11:42,15,,Harvard Real Estate - Brighton Mills - 370 Western Ave,Boston
10/21/2012 11:44,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 11:43,63,,Dorchester Ave. at Gillette Park,Boston
10/21/2012 11:43,6,,Cambridge St. at Joy St.,Boston
10/21/2012 11:45,98,,Charlestown - Warren St at Chelsea St,Boston
10/21/2012 11:43,43,Male,Rowes Wharf - Atlantic Ave,Boston
10/21/2012 11:44,52,Male,Newbury St / Hereford St,Boston
10/21/2012 11:44,17,,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/21/2012 11:44,76,,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge
10/21/2012 11:46,64,Female,Congress / Sleeper,Boston
10/21/2012 11:46,88,,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/21/2012 11:46,41,,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/21/2012 11:51,52,,Newbury St / Hereford St,Boston
10/21/2012 11:51,49,,Stuart St. at Charles St.,Boston
10/21/2012 11:50,49,,Stuart St. at Charles St.,Boston
10/21/2012 11:52,52,,Newbury St / Hereford St,Boston
10/21/2012 11:47,40,,Lewis Wharf - Atlantic Ave.,Boston
10/21/2012 11:47,18,Male,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 11:47,57,Male,Columbus Ave. at Mass. Ave.,Boston
10/21/2012 11:47,6,Male,Cambridge St. at Joy St.,Boston
10/21/2012 11:48,69,,Coolidge Corner - Beacon St @ Centre St,Brookline
10/21/2012 11:49,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 11:49,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 11:48,33,Female,Kenmore Sq / Comm Ave,Boston
10/21/2012 11:49,84,Male,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge
10/21/2012 11:51,78,,Union Square - Somerville,Somerville
10/21/2012 11:50,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 11:51,78,,Union Square - Somerville,Somerville
10/21/2012 11:51,111,,TD Garden - Causeway at Portal Park #2,Boston
10/21/2012 11:50,57,,Columbus Ave. at Mass. Ave.,Boston
10/21/2012 11:52,78,,Union Square - Somerville,Somerville
10/21/2012 11:51,78,,Union Square - Somerville,Somerville
10/21/2012 11:51,40,,Lewis Wharf - Atlantic Ave.,Boston
10/21/2012 11:51,25,Male,Tremont St / W Newton St,Boston
10/21/2012 11:52,8,,Union Square - Brighton Ave. at Cambridge St.,Boston
10/21/2012 11:51,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/21/2012 11:52,8,,Union Square - Brighton Ave. at Cambridge St.,Boston
10/21/2012 11:54,53,,Beacon St / Mass Ave,Boston
10/21/2012 11:55,98,,Charlestown - Warren St at Chelsea St,Boston
10/21/2012 11:54,98,,Charlestown - Warren St at Chelsea St,Boston
10/21/2012 11:54,53,,Beacon St / Mass Ave,Boston
10/21/2012 11:55,139,,Davis Square,Somerville
10/21/2012 11:53,88,Male,Inman Square at Vellucci Plaza / Hampshire St,Cambridge
10/21/2012 11:54,53,,Beacon St / Mass Ave,Boston
10/21/2012 11:54,39,,Washington St. at Rutland St.,Boston
10/21/2012 11:57,112,,Franklin St. / Arch St.,Boston
10/21/2012 11:54,79,Female,Beacon St at Washington / Kirkland,Somerville
10/21/2012 11:57,112,,Franklin St. / Arch St.,Boston
10/21/2012 11:54,111,Female,TD Garden - Causeway at Portal Park #2,Boston
10/21/2012 11:55,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 11:56,84,,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Cambridge
10/21/2012 11:56,9,Male,Agganis Arena - 925 Comm Ave.,Boston
10/21/2012 11:56,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 11:57,75,Female,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/21/2012 11:59,86,,Brookline Village - Station Street @ MBTA,Brookline
10/21/2012 11:58,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 12:00,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 11:59,86,,Brookline Village - Station Street @ MBTA,Brookline
10/21/2012 11:58,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 12:00,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 12:00,64,,Congress / Sleeper,Boston
10/21/2012 12:00,34,,Overland St at Brookline Ave,Boston
10/21/2012 12:00,3,Male,Colleges of the Fenway,Boston
10/21/2012 12:00,53,Male,Beacon St / Mass Ave,Boston
10/21/2012 12:01,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 12:00,39,Male,Washington St. at Rutland St.,Boston
10/21/2012 12:01,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 12:01,21,Male,Prudential Center / Belvidere,Boston
10/21/2012 12:02,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 12:02,25,Female,Tremont St / W Newton St,Boston
10/21/2012 12:03,72,Male,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 12:03,39,Male,Washington St. at Rutland St.,Boston
10/21/2012 12:03,39,Female,Washington St. at Rutland St.,Boston
10/21/2012 12:03,51,Male,Washington St. at Lenox St.,Boston
10/21/2012 12:04,46,Male,Christian Science Plaza,Boston
10/21/2012 12:05,113,,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 12:04,44,Female,Faneuil Hall - Union St. at North St.,Boston
10/21/2012 12:05,40,,Lewis Wharf - Atlantic Ave.,Boston
10/21/2012 12:04,44,Female,Faneuil Hall - Union St. at North St.,Boston
10/21/2012 12:05,65,,Boston Convention & Exhibition Center,Boston
10/21/2012 12:05,68,,Central Square at Mass Ave / Essex St,Cambridge
10/21/2012 12:06,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 12:05,21,Male,Prudential Center / Belvidere,Boston
10/21/2012 12:05,20,,Aquarium Station - 200 Atlantic Ave.,Boston
10/21/2012 12:06,4,,Tremont St. at Berkeley St.,Boston
10/21/2012 12:07,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston
10/21/2012 12:06,4,,Tremont St. at Berkeley St.,Boston
10/21/2012 12:06,4,Female,Tremont St. at Berkeley St.,Boston
10/21/2012 12:06,4,Male,Tremont St. at Berkeley St.,Boston
10/21/2012 12:07,87,Female,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/21/2012 12:07,5,Male,Northeastern U / North Parking Lot,Boston
10/21/2012 12:09,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 12:09,86,,Brookline Village - Station Street @ MBTA,Brookline
10/21/2012 12:12,87,,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/21/2012 12:11,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 12:11,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 12:10,67,Female,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 12:11,42,,Boylston St. at Arlington St.,Boston
10/21/2012 12:11,91,,One Kendall Square at Hampshire St / Portland St,Cambridge
10/21/2012 12:11,91,,One Kendall Square at Hampshire St / Portland St,Cambridge
10/21/2012 12:11,113,Female,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 12:12,113,,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 12:12,129,,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 12:12,33,Male,Kenmore Sq / Comm Ave,Boston
10/21/2012 12:14,65,,Boston Convention & Exhibition Center,Boston
10/21/2012 12:12,89,Male,Harvard Law School at Mass Ave / Jarvis St,Cambridge
10/21/2012 12:13,65,,Boston Convention & Exhibition Center,Boston
10/21/2012 12:13,98,Male,Charlestown - Warren St at Chelsea St,Boston
10/21/2012 12:14,17,,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/21/2012 12:13,49,Male,Stuart St. at Charles St.,Boston
10/21/2012 12:14,17,,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/21/2012 12:13,43,Male,Rowes Wharf - Atlantic Ave,Boston
10/21/2012 12:13,43,Female,Rowes Wharf - Atlantic Ave,Boston
10/21/2012 12:14,70,,Harvard Kennedy School at Bennett St / Eliot St,Cambridge
10/21/2012 12:14,55,,Boylston / Mass Ave,Boston
10/21/2012 12:14,74,Male,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 12:15,129,Male,Harvard University River Houses / Plympton St at Memorial Drive,Cambridge
10/21/2012 12:15,103,Male,Boylston at Fairfield,Boston
10/21/2012 12:15,4,Male,Tremont St. at Berkeley St.,Boston
10/21/2012 12:16,26,Male,Washington St. at Waltham St.,Boston
10/21/2012 12:17,113,,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 12:18,36,Female,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 12:18,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 12:18,55,Male,Boylston / Mass Ave,Boston
10/21/2012 12:20,33,,Kenmore Sq / Comm Ave,Boston
10/21/2012 12:19,96,Male,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/21/2012 12:19,36,Male,Boston Public Library - 700 Boylston St.,Boston
10/21/2012 12:20,80,,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 12:19,96,Female,Cambridge Main Library at Broadway / Trowbridge St,Cambridge
10/21/2012 12:20,33,,Kenmore Sq / Comm Ave,Boston
10/21/2012 12:19,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 12:19,113,Female,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 12:19,113,Male,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 12:21,80,,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 12:21,80,,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 12:22,80,,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 12:22,33,Female,Kenmore Sq / Comm Ave,Boston
10/21/2012 12:22,42,,Boylston St. at Arlington St.,Boston
10/21/2012 12:23,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 12:24,73,,Harvard Square at Brattle St / Eliot St,Cambridge
10/21/2012 12:23,43,Female,Rowes Wharf - Atlantic Ave,Boston
10/21/2012 12:23,43,Male,Rowes Wharf - Atlantic Ave,Boston
10/21/2012 12:23,22,Male,South Station - 700 Atlantic Ave.,Boston
10/21/2012 12:23,40,Male,Lewis Wharf - Atlantic Ave.,Boston
10/21/2012 12:23,68,Female,Central Square at Mass Ave / Essex St,Cambridge
10/21/2012 12:24,26,Male,Washington St. at Waltham St.,Boston
10/21/2012 12:24,80,Male,MIT Stata Center at Vassar St / Main St,Cambridge
10/21/2012 12:25,86,Male,Brookline Village - Station Street @ MBTA,Brookline
10/21/2012 12:26,131,,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge
10/21/2012 12:27,68,,Central Square at Mass Ave / Essex St,Cambridge
10/21/2012 12:26,12,Male,Ruggles Station / Columbus Ave.,Boston
10/21/2012 12:28,87,,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/21/2012 12:26,113,,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 12:26,4,Female,Tremont St. at Berkeley St.,Boston
10/21/2012 12:27,32,Male,Landmark Centre,Boston
10/21/2012 12:27,87,,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge
10/21/2012 12:27,113,,Charles Circle - Charles St. at Cambridge St.,Boston
10/21/2012 12:27,55,Female,Boylston / Mass Ave,Boston
10/21/2012 12:27,17,Female,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston
10/21/2012 12:28,53,Male,Beacon St / Mass Ave,Boston
10/21/2012 12:29,67,Female,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 12:29,59,Female,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston
10/21/2012 12:31,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 12:31,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 12:32,46,,Christian Science Plaza,Boston
10/21/2012 12:30,138,Female,Wilson Square,Somerville
10/21/2012 12:30,47,Male,Cross St. at Hanover St.,Boston
10/21/2012 12:32,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 12:31,74,,Harvard Square at Mass Ave/ Dunster,Cambridge
10/21/2012 12:32,55,,Boylston / Mass Ave,Boston
10/21/2012 12:32,75,,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/21/2012 12:32,52,,Newbury St / Hereford St,Boston
10/21/2012 12:32,55,,Boylston / Mass Ave,Boston
10/21/2012 12:33,75,,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge
10/21/2012 12:32,67,Male,MIT at Mass Ave / Amherst St,Cambridge
10/21/2012 12:32,81,,Boylston St / Washington St,Boston
10/21/2012 12:33,52,,Newbury St / Hereford St,Boston
10/21/2012 12:32,55,Male,Boylston / Mass Ave,Boston
10/21/2012 12:32,53,Male,Beacon St / Mass Ave,Boston
10/21/2012 12:32,53,Female,Beacon St / Mass Ave,Boston
10/21/2012 12:35,69,,Coolidge Corner - Beacon St @ Centre St,Brookline
10/21/2012 12:35,91,,One Kendall Square at Hampshire St / Portland St,Cambridge
10/21/2012 12:34,42,Male,Boylston St. at Arlington St.,Boston
10/21/2012 12:34,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 12:35,90,,Lechmere Station at Cambridge St / First St,Cambridge
10/21/2012 12:35,42,Female,Boylston St. at Arlington St.,Boston
10/21/2012 12:35,86,Male,Brookline Village - Station Street @ MBTA,Brookline
10/21/2012 12:35,41,,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston
10/21/2012 12:35,69,Female,Coolidge Corner - Beacon St @ Centre St,Brookline
10/21/2012 12:35,72,,One Broadway / Kendall Sq at Main St / 3rd St,Cambridge
10/21/2012 12:35,91,Male,One Kendall Square at Hampshire St / Portland St,Cambridge
10/21/2012 12:36,64,Male,Congress / Sleeper,Boston
10/21/2012 12:36,4,Male,Tremont St. at Berkeley St.,Boston
