start_date,end_statn,gender,start_station_name,end_station_name,start_stn_municipality,end_stn_municipality
July-13,83,Male,Mt Pleasant Ave / Dudley Town Common,South Bay Plaza,Boston,Boston
July-13,26,Female,Dorchester Ave. at Gillette Park,Washington St. at Waltham St.,Boston,Boston
July-13,39,Female,Boston Public Library - 700 Boylston St.,Washington St. at Rutland St.,Boston,Boston
July-13,95,Male,Central Square at Mass Ave / Essex St,Cambridge St - at Columbia St / Webster Ave,Cambridge,Cambridge
July-13,12,Female,Tremont St / West St,Ruggles Station / Columbus Ave.,Boston,Boston
July-13,46,Male,Tremont St. at Berkeley St.,Christian Science Plaza,Boston,Boston
July-13,21,Female,Brigham Cir / Huntington Ave,Prudential Center / Belvidere,Boston,Boston
July-13,126,Male,Charles Circle - Charles St. at Cambridge St.,Washington Square at Washington St. / Beacon St.,Boston,Brookline
July-13,99,Male,Boylston at Fairfield,Mayor Thomas M. Menino - Government Center,Boston,Boston
July-13,113,Male,Beacon St / Mass Ave,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,113,Male,Beacon St / Mass Ave,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,131,Male,Boylston / Mass Ave,Lower Cambridgeport at Magazine St/Riverside Rd,Boston,Cambridge
July-13,26,Male,Back Bay / South End Station,Washington St. at Waltham St.,Boston,Boston
July-13,44,Male,Christian Science Plaza,Faneuil Hall - Union St. at North St.,Boston,Boston
July-13,46,,South Bay Plaza,Christian Science Plaza,Boston,Boston
July-13,63,Male,Seaport Hotel,Dorchester Ave. at Gillette Park,Boston,Boston
July-13,71,Female,Harvard University Gund Hall at Quincy St / Kirkland S,Conway Park - Somerville Avenue,Cambridge,Somerville
July-13,131,Female,Kenmore Sq / Comm Ave,Lower Cambridgeport at Magazine St/Riverside Rd,Boston,Cambridge
July-13,36,Male,Tremont St / West St,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,42,,Brookline Village - Station Street @ MBTA,Boylston St. at Arlington St.,Brookline,Boston
July-13,52,Male,Boston Public Library - 700 Boylston St.,Newbury St / Hereford St,Boston,Boston
July-13,39,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Washington St. at Rutland St.,Boston,Boston
July-13,17,Female,Harvard Kennedy School at Bennett St / Eliot St,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Cambridge,Boston
July-13,78,Male,Central Square at Mass Ave / Essex St,Union Square - Somerville,Cambridge,Somerville
July-13,9,Male,Charles Circle - Charles St. at Cambridge St.,Agganis Arena - 925 Comm Ave.,Boston,Boston
July-13,138,Male,Porter Square Station,Wilson Square,Cambridge,Somerville
July-13,57,Male,Back Bay / South End Station,Columbus Ave. at Mass. Ave.,Boston,Boston
July-13,75,Male,Boston Public Library - 700 Boylston St.,Lafayette Square at Mass Ave / Main St / Columbia St,Boston,Cambridge
July-13,78,Female,Central Square at Mass Ave / Essex St,Union Square - Somerville,Cambridge,Somerville
July-13,53,Male,MIT at Mass Ave / Amherst St,Beacon St / Mass Ave,Cambridge,Boston
July-13,6,,Central Square at Mass Ave / Essex St,Cambridge St. at Joy St.,Cambridge,Boston
July-13,46,,Agganis Arena - 925 Comm Ave.,Christian Science Plaza,Boston,Boston
July-13,103,Male,Harvard Square at Mass Ave/ Dunster,Boylston at Fairfield,Cambridge,Boston
July-13,6,Male,Central Square at Mass Ave / Essex St,Cambridge St. at Joy St.,Cambridge,Boston
July-13,46,Male,Central Square at Mass Ave / Essex St,Christian Science Plaza,Cambridge,Boston
July-13,48,Male,Boston Public Library - 700 Boylston St.,Post Office Square,Boston,Boston
July-13,55,Male,Christian Science Plaza,Boylston / Mass Ave,Boston,Boston
July-13,20,Male,Post Office Square,Aquarium Station - 200 Atlantic Ave.,Boston,Boston
July-13,79,Female,Christian Science Plaza,Beacon St at Washington / Kirkland,Boston,Somerville
July-13,87,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Cambridge,Cambridge
July-13,64,,Boston Public Library - 700 Boylston St.,Congress / Sleeper,Boston,Boston
July-13,126,Female,Brookline Village - Station Street @ MBTA,Washington Square at Washington St. / Beacon St.,Brookline,Brookline
July-13,33,,Charles Circle - Charles St. at Cambridge St.,Kenmore Sq / Comm Ave,Boston,Boston
July-13,67,Female,Kendall T at Main St,MIT at Mass Ave / Amherst St,Cambridge,Cambridge
July-13,139,Female,MIT at Mass Ave / Amherst St,Davis Square,Cambridge,Somerville
July-13,126,,Washington Square at Washington St. / Beacon St.,Washington Square at Washington St. / Beacon St.,Brookline,Brookline
July-13,131,,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Lower Cambridgeport at Magazine St/Riverside Rd,Boston,Cambridge
July-13,103,Male,Back Bay / South End Station,Boylston at Fairfield,Boston,Boston
July-13,126,,Washington Square at Washington St. / Beacon St.,Washington Square at Washington St. / Beacon St.,Brookline,Brookline
July-13,74,,Kendall T at Main St,Harvard Square at Mass Ave/ Dunster,Cambridge,Cambridge
July-13,131,Female,Kendall T at Main St,Lower Cambridgeport at Magazine St/Riverside Rd,Cambridge,Cambridge
July-13,26,Male,Lewis Wharf - Atlantic Ave.,Washington St. at Waltham St.,Boston,Boston
July-13,21,Male,Boston Public Library - 700 Boylston St.,Prudential Center / Belvidere,Boston,Boston
July-13,17,,Harvard Kennedy School at Bennett St / Eliot St,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Cambridge,Boston
July-13,74,,Kendall T at Main St,Harvard Square at Mass Ave/ Dunster,Cambridge,Cambridge
July-13,74,,Kendall T at Main St,Harvard Square at Mass Ave/ Dunster,Cambridge,Cambridge
July-13,102,Male,The Esplanade - Beacon St. at Arlington St.,Boston Medical Center -  East Concord at Harrison Ave,Boston,Boston
July-13,52,,MIT at Mass Ave / Amherst St,Newbury St / Hereford St,Cambridge,Boston
July-13,131,Female,Packard's Corner - Comm. Ave. at Brighton Ave.,Lower Cambridgeport at Magazine St/Riverside Rd,Boston,Cambridge
July-13,20,Male,Cambridge St. at Joy St.,Aquarium Station - 200 Atlantic Ave.,Boston,Boston
July-13,17,Male,Longwood Ave/Riverway,Harvard University Housing - 111 Western Ave. at Soldiers Field Park,Boston,Boston
July-13,110,Male,Beacon St / Mass Ave,New Balance - Guest St. at Life St.,Boston,Boston
July-13,39,Male,Stuart St. at Charles St.,Washington St. at Rutland St.,Boston,Boston
July-13,18,Female,Harvard Kennedy School at Bennett St / Eliot St,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Cambridge,Boston
July-13,39,Female,Stuart St. at Charles St.,Washington St. at Rutland St.,Boston,Boston
July-13,45,,Boston Public Library - 700 Boylston St.,Yawkey Way at Boylston St.,Boston,Boston
July-13,26,Male,Tremont St / W Newton St,Washington St. at Waltham St.,Boston,Boston
July-13,40,,Congress / Sleeper,Lewis Wharf - Atlantic Ave.,Boston,Boston
July-13,113,,Aquarium Station - 200 Atlantic Ave.,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,75,,Beacon St at Washington / Kirkland,Lafayette Square at Mass Ave / Main St / Columbia St,Somerville,Cambridge
July-13,113,,Aquarium Station - 200 Atlantic Ave.,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,115,Male,Mayor Thomas M. Menino - Government Center,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,Boston,Boston
July-13,31,Female,Cross St. at Hanover St.,Seaport Hotel,Boston,Boston
July-13,3,Male,Boylston / Mass Ave,Colleges of the Fenway,Boston,Boston
July-13,137,Female,Harvard Square at Mass Ave/ Dunster,Porter Square Station,Cambridge,Cambridge
July-13,55,Female,Charles Circle - Charles St. at Cambridge St.,Boylston / Mass Ave,Boston,Boston
July-13,135,Male,Landmark Centre,359 Broadway - Broadway at Fayette Street,Boston,Cambridge
July-13,16,Male,Lechmere Station at Cambridge St / First St,Back Bay / South End Station,Cambridge,Boston
July-13,52,Male,Cross St. at Hanover St.,Newbury St / Hereford St,Boston,Boston
July-13,89,Male,Chinatown Gate Plaza - Surface Rd. at Beach St.,Harvard Law School at Mass Ave / Jarvis St,Boston,Cambridge
July-13,55,,Boylston St / Washington St,Boylston / Mass Ave,Boston,Boston
July-13,81,Male,Boylston St / Berkeley St,Boylston St / Washington St,Boston,Boston
July-13,126,,Washington Square at Washington St. / Beacon St.,Washington Square at Washington St. / Beacon St.,Brookline,Brookline
July-13,16,Male,Boylston St / Washington St,Back Bay / South End Station,Boston,Boston
July-13,71,Female,Tremont St / West St,Conway Park - Somerville Avenue,Boston,Somerville
July-13,44,Female,One Kendall Square at Hampshire St / Portland St,Faneuil Hall - Union St. at North St.,Cambridge,Boston
July-13,143,Female,One Kendall Square at Hampshire St / Portland St,Somerville Hospital at Highland Ave / Crocker St,Cambridge,Somerville
July-13,44,Female,One Kendall Square at Hampshire St / Portland St,Faneuil Hall - Union St. at North St.,Cambridge,Boston
July-13,53,Female,Tremont St. at Berkeley St.,Beacon St / Mass Ave,Boston,Boston
July-13,6,,Boylston / Mass Ave,Cambridge St. at Joy St.,Boston,Boston
July-13,113,,Boylston St / Washington St,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,113,,Boylston St / Washington St,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,95,Male,MIT at Mass Ave / Amherst St,Cambridge St - at Columbia St / Webster Ave,Cambridge,Cambridge
July-13,133,Male,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Cambridge,Cambridge
July-13,14,Male,Buswell Park,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Boston,Boston
July-13,51,Male,Christian Science Plaza,Washington St. at Lenox St.,Boston,Boston
July-13,139,,Somerville Hospital at Highland Ave / Crocker St,Davis Square,Somerville,Somerville
July-13,20,Female,Tremont St / West St,Aquarium Station - 200 Atlantic Ave.,Boston,Boston
July-13,113,Male,Kendall T at Main St,Charles Circle - Charles St. at Cambridge St.,Cambridge,Boston
July-13,18,Male,Cambridge Main Library at Broadway / Trowbridge St,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Cambridge,Boston
July-13,11,Male,Longwood Ave/Riverway,Longwood Ave / Binney St,Boston,Boston
July-13,96,Male,Porter Square Station,Cambridge Main Library at Broadway / Trowbridge St,Cambridge,Cambridge
July-13,36,Male,Christian Science Plaza,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,68,Female,MIT Stata Center at Vassar St / Main St,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,54,,Charlestown - Warren St at Chelsea St,Tremont St / West St,Boston,Boston
July-13,96,Female,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Cambridge Main Library at Broadway / Trowbridge St,Cambridge,Cambridge
July-13,6,Male,Colleges of the Fenway,Cambridge St. at Joy St.,Boston,Boston
July-13,49,Male,Tremont St. at Berkeley St.,Stuart St. at Charles St.,Boston,Boston
July-13,36,,Harvard Kennedy School at Bennett St / Eliot St,Boston Public Library - 700 Boylston St.,Cambridge,Boston
July-13,75,Male,Cambridge St - at Columbia St / Webster Ave,Lafayette Square at Mass Ave / Main St / Columbia St,Cambridge,Cambridge
July-13,44,Male,Packard's Corner - Comm. Ave. at Brighton Ave.,Faneuil Hall - Union St. at North St.,Boston,Boston
July-13,52,Male,Central Square at Mass Ave / Essex St,Newbury St / Hereford St,Cambridge,Boston
July-13,6,Male,Lewis Wharf - Atlantic Ave.,Cambridge St. at Joy St.,Boston,Boston
July-13,74,Female,Central Square at Mass Ave / Essex St,Harvard Square at Mass Ave/ Dunster,Cambridge,Cambridge
July-13,74,Female,Central Square at Mass Ave / Essex St,Harvard Square at Mass Ave/ Dunster,Cambridge,Cambridge
July-13,19,Female,Buswell Park,Buswell Park,Boston,Boston
July-13,46,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Christian Science Plaza,Boston,Boston
July-13,27,Male,Boylston / Mass Ave,Roxbury Crossing Station,Boston,Boston
July-13,103,Male,Boston Public Library - 700 Boylston St.,Boylston at Fairfield,Boston,Boston
July-13,51,Female,Back Bay / South End Station,Washington St. at Lenox St.,Boston,Boston
July-13,111,Male,Tremont St. at Berkeley St.,TD Garden - Causeway at Portal Park #2,Boston,Boston
July-13,6,Female,Tremont St. at Berkeley St.,Cambridge St. at Joy St.,Boston,Boston
July-13,21,Male,Yawkey Way at Boylston St.,Prudential Center / Belvidere,Boston,Boston
July-13,46,Male,Boston Medical Center -  East Concord at Harrison Ave,Christian Science Plaza,Boston,Boston
July-13,57,,Tremont St. at Berkeley St.,Columbus Ave. at Mass. Ave.,Boston,Boston
July-13,57,Male,Tremont St. at Berkeley St.,Columbus Ave. at Mass. Ave.,Boston,Boston
July-13,59,Female,Newbury St / Hereford St,Chinatown Gate Plaza - Surface Rd. at Beach St.,Boston,Boston
July-13,5,Male,Boylston / Mass Ave,Northeastern U / North Parking Lot,Boston,Boston
July-13,74,Male,Cambridge Main Library at Broadway / Trowbridge St,Harvard Square at Mass Ave/ Dunster,Cambridge,Cambridge
July-13,9,,Kendall T at Main St,Agganis Arena - 925 Comm Ave.,Cambridge,Boston
July-13,55,Male,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Boylston / Mass Ave,Cambridge,Boston
July-13,91,Male,MIT Stata Center at Vassar St / Main St,One Kendall Square at Hampshire St / Portland St,Cambridge,Cambridge
July-13,99,Male,Kendall T at Main St,Mayor Thomas M. Menino - Government Center,Cambridge,Boston
July-13,22,Female,Faneuil Hall - Union St. at North St.,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,55,Male,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Boylston / Mass Ave,Cambridge,Boston
July-13,9,,Kendall T at Main St,Agganis Arena - 925 Comm Ave.,Cambridge,Boston
July-13,86,,Central Square at Mass Ave / Essex St,Brookline Village - Station Street @ MBTA,Cambridge,Brookline
July-13,137,,Harvard Square at Mass Ave/ Dunster,Porter Square Station,Cambridge,Cambridge
July-13,25,Male,Tremont St. at Berkeley St.,Tremont St / W Newton St,Boston,Boston
July-13,137,,Harvard Square at Mass Ave/ Dunster,Porter Square Station,Cambridge,Cambridge
July-13,112,Male,Post Office Square,Franklin St. / Arch St.,Boston,Boston
July-13,53,,Conway Park - Somerville Avenue,Beacon St / Mass Ave,Somerville,Boston
July-13,54,Male,Congress / Sleeper,Tremont St / West St,Boston,Boston
July-13,51,Male,Boylston at Fairfield,Washington St. at Lenox St.,Boston,Boston
July-13,137,,Harvard Square at Mass Ave/ Dunster,Porter Square Station,Cambridge,Cambridge
July-13,67,Male,Fan Pier,MIT at Mass Ave / Amherst St,Boston,Cambridge
July-13,74,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Harvard Square at Mass Ave/ Dunster,Cambridge,Cambridge
July-13,55,,Andrew Station - Dorchester Ave at Humboldt Pl,Boylston / Mass Ave,Boston,Boston
July-13,36,Male,Yawkey Way at Boylston St.,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,142,,Packard Ave / Powderhouse Blvd,Packard Ave / Powderhouse Blvd,Somerville,Somerville
July-13,40,Female,South Station - 700 Atlantic Ave.,Lewis Wharf - Atlantic Ave.,Boston,Boston
July-13,36,,Yawkey Way at Boylston St.,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,41,,Beacon St / Mass Ave,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,41,,Beacon St / Mass Ave,Packard's Corner - Comm. Ave. at Brighton Ave.,Boston,Boston
July-13,18,,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Harvard Real Estate - 219 Western Ave. at North Harvard St.,Boston,Boston
July-13,22,Male,Boylston St. at Arlington St.,South Station - 700 Atlantic Ave.,Boston,Boston
July-13,9,Male,Harvard Square at Mass Ave/ Dunster,Agganis Arena - 925 Comm Ave.,Cambridge,Boston
July-13,40,Male,Fan Pier,Lewis Wharf - Atlantic Ave.,Boston,Boston
July-13,113,Female,Boylston St / Berkeley St,Charles Circle - Charles St. at Cambridge St.,Boston,Boston
July-13,47,Male,Boston Public Library - 700 Boylston St.,Cross St. at Hanover St.,Boston,Boston
July-13,135,Male,359 Broadway - Broadway at Fayette Street,359 Broadway - Broadway at Fayette Street,Cambridge,Cambridge
July-13,137,,Lafayette Square at Mass Ave / Main St / Columbia St,Porter Square Station,Cambridge,Cambridge
July-13,36,,Landmark Centre,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,86,Male,HMS / HSPH - Ave. Louis Pasteur at Longwood Ave.,Brookline Village - Station Street @ MBTA,Boston,Brookline
July-13,115,Female,Boylston St. at Arlington St.,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,Boston,Boston
July-13,53,Male,Harvard Kennedy School at Bennett St / Eliot St,Beacon St / Mass Ave,Cambridge,Boston
July-13,49,Male,Post Office Square,Stuart St. at Charles St.,Boston,Boston
July-13,9,Male,Kenmore Sq / Comm Ave,Agganis Arena - 925 Comm Ave.,Boston,Boston
July-13,142,,Packard Ave / Powderhouse Blvd,Packard Ave / Powderhouse Blvd,Somerville,Somerville
July-13,68,,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,53,Female,B.U. Central - 725 Comm. Ave.,Beacon St / Mass Ave,Boston,Boston
July-13,135,Male,One Broadway / Kendall Sq at Main St / 3rd St,359 Broadway - Broadway at Fayette Street,Cambridge,Cambridge
July-13,53,Male,Beacon St / Mass Ave,Beacon St / Mass Ave,Boston,Boston
July-13,78,Male,Boston Public Library - 700 Boylston St.,Union Square - Somerville,Boston,Somerville
July-13,135,Female,Harvard Square at Mass Ave/ Dunster,359 Broadway - Broadway at Fayette Street,Cambridge,Cambridge
July-13,68,Male,Lafayette Square at Mass Ave / Main St / Columbia St,Central Square at Mass Ave / Essex St,Cambridge,Cambridge
July-13,36,Male,Faneuil Hall - Union St. at North St.,Boston Public Library - 700 Boylston St.,Boston,Boston
July-13,68,Male,Innovation Lab - 125 Western Ave. at Batten Way,Central Square at Mass Ave / Essex St,Boston,Cambridge
July-13,114,Male,Back Bay / South End Station,TD Garden - Causeway at Portal Park #1,Boston,Boston
July-13,114,Male,Prudential Center / Belvidere,TD Garden - Causeway at Portal Park #1,Boston,Boston
July-13,131,Female,Kenmore Sq / Comm Ave,Lower Cambridgeport at Magazine St/Riverside Rd,Boston,Cambridge
